Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2025-03-19,5.699999809265137,5.730000019073486,5.650000095367432,5.670000076293945,282723243,0.0,0.0,5.670000076293945
2025-03-20,5.670000076293945,5.699999809265137,5.590000152587891,5.610000133514404,257558656,0.0,0.0,5.610000133514404
2025-03-21,5.599999904632568,5.670000076293945,5.570000171661377,5.570000171661377,330926781,0.0,0.0,5.570000171661377
2025-03-24,5.599999904632568,5.679999828338623,5.559999942779541,5.670000076293945,208300179,0.0,0.0,5.670000076293945
2025-03-25,5.630000114440918,5.659999847412109,5.590000152587891,5.590000152587891,159389392,0.0,0.0,5.590000152587891
2025-03-26,5.659999847412109,5.670000076293945,5.510000228881836,5.570000171661377,197080215,0.0,0.0,5.570000171661377
2025-03-27,5.550000190734863,5.630000114440918,5.510000228881836,5.539999961853027,172486578,0.0,0.0,5.539999961853027
2025-03-28,5.590000152587891,5.599999904632568,5.46999979019165,5.489999771118164,210630667,0.0,0.0,5.489999771118164
2025-03-31,5.460000038146973,5.579999923706055,5.360000133514404,5.539999961853027,421962890,0.0,0.0,5.539999961853027
2025-04-01,5.559999942779541,5.590000152587891,5.449999809265137,5.510000228881836,191628379,0.0,0.0,5.510000228881836
2025-04-02,5.510000228881836,5.539999961853027,5.449999809265137,5.53000020980835,200535447,0.0,0.0,5.53000020980835
2025-04-03,5.429999828338623,5.5,5.400000095367432,5.460000038146973,212790188,0.0,0.0,5.460000038146973
2025-04-07,5.21999979019165,5.269999980926514,5.0,5.039999961853027,938611169,0.0,0.0,5.039999961853027
2025-04-08,5.019999980926514,5.130000114440918,4.980000019073486,5.010000228881836,689416517,0.0,0.0,5.010000228881836
2025-04-09,4.96999979019165,5.039999961853027,4.860000133514404,5.0,674956544,0.0,0.0,5.0
2025-04-10,5.0,5.119999885559082,4.949999809265137,5.090000152587891,490433999,0.0,0.0,5.090000152587891
2025-04-11,5.099999904632568,5.28000020980835,5.050000190734863,5.230000019073486,327787736,0.0,0.0,5.230000019073486
2025-04-14,5.289999961853027,5.340000152587891,5.25,5.320000171661377,206543155,0.0,0.0,5.320000171661377
2025-04-15,5.320000171661377,5.349999904632568,5.269999980926514,5.320000171661377,234087564,0.0,0.0,5.320000171661377
2025-04-16,5.300000190734863,5.360000133514404,5.25,5.269999980926514,247051158,0.0,0.0,5.269999980926514
2025-04-17,5.28000020980835,5.349999904632568,5.260000228881836,5.349999904632568,185380413,0.0,0.0,5.349999904632568
2025-04-22,5.349999904632568,5.409999847412109,5.320000171661377,5.369999885559082,282730382,0.0,0.0,5.369999885559082
2025-04-23,5.449999809265137,5.449999809265137,5.349999904632568,5.400000095367432,197363976,0.0,0.0,5.400000095367432
2025-04-24,5.360000133514404,5.449999809265137,5.360000133514404,5.440000057220459,158157697,0.0,0.0,5.440000057220459
2025-04-25,5.460000038146973,5.489999771118164,5.429999828338623,5.46999979019165,184032287,0.0,0.0,5.46999979019165
2025-04-28,5.5,5.579999923706055,5.460000038146973,5.519999980926514,210768862,0.0,0.0,5.519999980926514
2025-04-29,5.570000171661377,5.599999904632568,5.460000038146973,5.480000019073486,254350581,0.0,0.0,5.480000019073486
2025-04-30,5.440000057220459,5.460000038146973,5.150000095367432,5.320000171661377,735205781,0.0,0.0,5.320000171661377
2025-05-02,5.309999942779541,5.340000152587891,5.25,5.329999923706055,163976879,0.0,0.0,5.329999923706055
2025-05-06,5.269999980926514,5.389999866485596,5.269999980926514,5.349999904632568,181092526,0.0,0.0,5.349999904632568
2025-05-07,5.460000038146973,5.519999980926514,5.400000095367432,5.400000095367432,249457607,0.0,0.0,5.400000095367432
2025-05-08,5.389999866485596,5.46999979019165,5.389999866485596,5.420000076293945,156270836,0.0,0.0,5.420000076293945
2025-05-09,5.409999847412109,5.5,5.409999847412109,5.460000038146973,160923623,0.0,0.0,5.460000038146973
2025-05-12,5.550000190734863,5.550000190734863,5.389999866485596,5.5,483445640,0.0,0.0,5.5
2025-05-13,5.489999771118164,5.590000152587891,5.480000019073486,5.570000171661377,366535169,0.0,0.0,5.570000171661377
2025-05-14,5.599999904632568,5.650000095367432,5.550000190734863,5.630000114440918,258548042,0.0,0.0,5.630000114440918
2025-05-15,5.610000133514404,5.679999828338623,5.590000152587891,5.639999866485596,235130976,0.0,0.0,5.639999866485596
2025-05-16,5.619999885559082,5.639999866485596,5.53000020980835,5.590000152587891,201837035,0.0,0.0,5.590000152587891
2025-05-19,5.539999961853027,5.610000133514404,5.519999980926514,5.550000190734863,196253495,0.0,0.0,5.550000190734863
2025-05-20,5.599999904632568,5.630000114440918,5.559999942779541,5.619999885559082,151039200,0.0,0.0,5.619999885559082
2025-05-21,5.619999885559082,5.670000076293945,5.590000152587891,5.619999885559082,212929821,0.0,0.0,5.619999885559082
2025-05-22,5.630000114440918,5.670000076293945,5.590000152587891,5.630000114440918,181555274,0.0,0.0,5.630000114440918
2025-05-23,5.690000057220459,5.710000038146973,5.659999847412109,5.690000057220459,265914223,0.0,0.0,5.690000057220459
2025-05-26,5.699999809265137,5.78000020980835,5.670000076293945,5.699999809265137,265219845,0.0,0.0,5.699999809265137
2025-05-27,5.710000038146973,5.739999771118164,5.670000076293945,5.699999809265137,198564227,0.0,0.0,5.699999809265137
2025-05-28,5.699999809265137,5.730000019073486,5.639999866485596,5.71999979019165,184529375,0.0,0.0,5.71999979019165
2025-05-29,5.71999979019165,5.730000019073486,5.670000076293945,5.710000038146973,186004943,0.0,0.0,5.710000038146973
2025-05-30,5.670000076293945,5.739999771118164,5.659999847412109,5.710000038146973,669519842,0.0,0.0,5.710000038146973
2025-06-02,5.650000095367432,5.699999809265137,5.53000020980835,5.630000114440918,241005211,0.0,0.0,5.630000114440918
2025-06-03,5.659999847412109,5.840000152587891,5.659999847412109,5.800000190734863,450870061,0.0,0.0,5.800000190734863
