Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2025-03-19,537.8053309122721,540.2836964925131,529.3788879394532,535.3269653320312,31604153,0.0,0.0,535.3269653320312
2025-03-20,535.8226029925672,536.3182760758166,513.5173142463457,515.0043334960938,49845030,0.0,0.0,515.0043334960938
2025-03-21,513.5173281374099,521.4480976839336,501.1255007209666,507.0735778808594,42260479,0.0,0.0,507.0735778808594
2025-03-24,509.5519235473395,513.0216350890042,500.1341350771066,508.5605773925781,24598555,0.0,0.0,508.5605773925781
2025-03-25,508.5606004327417,511.0389659319266,496.66444603665417,497.6557922363281,27744935,0.0,0.0,497.6557922363281
2025-03-26,497.6557938932549,506.08223661853907,497.6557938932549,502.1168518066406,17310634,0.0,0.0,502.1168518066406
2025-03-27,504.59521484375,511.5346382305992,497.6557914569008,504.59521484375,17595617,0.0,0.0,504.59521484375
2025-03-28,507.07357371801015,512.0303046438949,499.14280423659454,505.09088134765625,18594342,0.0,0.0,505.09088134765625
2025-03-31,500.6298358387631,503.10820136271735,490.3198413098104,492.6990661621094,28036973,0.0,0.0,492.6990661621094
2025-04-01,496.6644501459031,507.07358532860167,495.67310393802705,499.63848876953125,19518013,0.0,0.0,499.63848876953125
2025-04-02,500.6298349774073,504.5952198089115,494.8800390731204,499.63848876953125,14247546,0.0,0.0,499.63848876953125
2025-04-03,488.73367680424917,496.16877330735645,486.9492657448975,493.49212646484375,29219618,0.0,0.0,493.49212646484375
2025-04-07,437.97671994816886,458.398456827795,427.27019355672564,431.6321105957031,123364114,0.0,0.0,431.6321105957031
2025-04-08,436.9853690776454,447.29539319935685,426.2788428016939,436.5888366699219,65120104,0.0,0.0,436.5888366699219
2025-04-09,422.3134835814466,443.13175389884185,415.3740601423148,437.3819580078125,66484213,0.0,0.0,437.3819580078125
2025-04-10,456.0192494020325,457.605409363693,439.1663640980443,440.9507751464844,57799983,0.0,0.0,440.9507751464844
2025-04-11,436.1923257168551,448.68329382217115,428.26155615836683,439.5628967285156,46594597,0.0,0.0,439.5628967285156
2025-04-14,449.07982080938535,455.22617924415266,444.91615474022234,450.0711669921875,30346489,0.0,0.0,450.0711669921875
2025-04-15,460.5794468267857,460.5794468267857,447.69194633154433,452.0538635253906,20245398,0.0,0.0,452.0538635253906
2025-04-16,446.70058344599965,447.6919296008938,436.39058948579725,444.1230773925781,27322773,0.0,0.0,444.1230773925781
2025-04-17,446.5023228802869,458.001944862599,445.9075091089891,454.03656005859375,24479822,0.0,0.0,454.03656005859375
2025-04-22,456.0192390663185,458.794996246198,449.27809719890575,456.415771484375,24043746,0.0,0.0,456.415771484375
2025-04-23,471.8807855489553,475.2513565378938,467.3205870328693,470.09637451171875,27001392,0.0,0.0,470.09637451171875
2025-04-24,472.87211871299013,473.66518354025567,460.9759647831036,466.9240417480469,18912016,0.0,0.0,466.9240417480469
2025-04-25,475.84617864665586,481.59597453724217,470.8894476190865,474.061767578125,28746958,0.0,0.0,474.061767578125
2025-04-28,478.22540348919205,478.22540348919205,470.6911662765896,474.061767578125,13805160,0.0,0.0,474.061767578125
2025-04-29,473.6651877945498,474.26000154708333,464.94135360233884,468.90673828125,16367401,0.0,0.0,468.90673828125
2025-04-30,470.88943037905875,473.0704040527344,465.3378857807351,473.0704040527344,15312733,0.0,0.0,473.0704040527344
2025-05-02,474.0617448842676,485.5613361149422,473.26864980573174,483.5786437988281,13240838,0.0,0.0,483.5786437988281
2025-05-06,487.3457811925706,492.5007631030061,481.00117178169705,491.1128845214844,19813305,0.0,0.0,491.1128845214844
2025-05-07,504.59519883342847,505.0908719167619,485.36308925078833,485.56134033203125,25616342,0.0,0.0,485.56134033203125
2025-05-08,482.7855911561284,497.65578390221043,482.38905873359647,493.6903991699219,19815740,0.0,0.0,493.6903991699219
2025-05-09,495.67308751319564,499.14279912578803,487.74231811298455,490.31982421875,13777285,0.0,0.0,490.31982421875
2025-05-12,499.6384935461956,516.987052349883,494.68176245942783,513.0216674804688,35846811,0.0,0.0,513.0216674804688
2025-05-13,515.5000009649826,515.5000009649826,501.12548170730525,501.62115478515625,23119901,0.0,0.0,501.62115478515625
2025-05-14,507.5692178502879,516.4913330078125,506.08219865736714,516.4913330078125,24294663,0.0,0.0,516.4913330078125
2025-05-15,526.9004807692307,527.3961538461539,510.5432692307692,515.5,32799956,0.0,0.0,515.5
2025-05-16,509.5,517.0,506.5,508.0,21334027,35.3232,0.0,508.0
2025-05-19,508.0,517.0,502.5,514.0,22457714,0.0,0.0,514.0
2025-05-20,512.5,517.5,511.5,517.0,15792185,0.0,0.0,517.0
2025-05-21,519.0,524.5,515.5,520.5,18924042,0.0,0.0,520.5
2025-05-22,520.0,520.0,513.0,516.5,14281176,0.0,0.0,516.5
2025-05-23,518.0,520.5,512.5,518.0,16262610,0.0,0.0,518.0
2025-05-26,515.0,517.0,508.0,510.0,17286567,0.0,0.0,510.0
2025-05-27,508.5,514.5,507.0,512.0,14986877,0.0,0.0,512.0
2025-05-28,513.0,515.0,502.5,506.0,16813826,0.0,0.0,506.0
2025-05-29,508.0,512.0,503.5,510.5,19368449,0.0,0.0,510.5
2025-05-30,506.0,506.5,496.0,498.20001220703125,28284004,0.0,0.0,498.20001220703125
2025-06-02,493.0,499.20001220703125,489.6000061035156,498.3999938964844,13086586,0.0,0.0,498.3999938964844
2025-06-03,504.0,505.5,501.0,505.0,14609189,0.0,0.0,505.0
2025-06-04,510.0,513.0,507.0,512.0,18378499,0.0,0.0,512.0
2025-06-05,517.5,517.5,509.0,515.0,19329282,0.0,0.0,515.0
2025-06-06,515.5,516.5,511.0,515.0,13137101,0.0,0.0,515.0
2025-06-09,520.0,521.0,512.5,518.0,18481403,0.0,0.0,518.0
2025-06-10,519.5,520.0,508.5,513.5,17039003,0.0,0.0,513.5
2025-06-11,517.0,518.0,514.5,518.0,14784979,0.0,0.0,518.0
2025-06-12,518.0,518.0,508.0,510.0,13368048,0.0,0.0,510.0
2025-06-13,510.5,515.5,506.0,510.0,19085310,0.0,0.0,510.0
2025-06-16,507.0,512.0,504.5,509.5,13784320,0.0,0.0,509.5
