Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2025-03-19,176.12442418419295,177.22084718887209,173.93159338392059,175.6260528564453,11341539,0.0,0.0,175.6260528564453
2025-03-20,175.02801291228397,175.02801291228397,165.65862301126705,166.9543914794922,13554596,0.0,0.0,166.9543914794922
2025-03-21,168.34982532968937,169.44624831418008,162.17002402122463,162.36936950683594,15013036,0.0,0.0,162.36936950683594
2025-03-24,164.66187847121728,167.05406989467872,161.67165059870453,166.0573272705078,9185640,0.0,0.0,166.0573272705078
2025-03-25,165.06058826702886,165.85797021658823,160.57524635987141,160.67491149902344,9389015,0.0,0.0,160.67491149902344
2025-03-26,160.4755671554996,164.1635119302995,160.4755671554996,163.5654754638672,9153598,0.0,0.0,163.5654754638672
2025-03-27,162.86773945168693,167.05407065964292,162.07035751596723,164.0638427734375,7523847,0.0,0.0,164.0638427734375
2025-03-28,167.4527663424514,168.54918934856613,162.26970756890702,163.86448669433594,8950924,0.0,0.0,163.86448669433594
2025-03-31,161.67166356048028,162.4690607655642,158.48208994923132,160.27622985839844,6875716,0.0,0.0,160.27622985839844
2025-04-01,160.4755660116336,163.26644846234873,159.8775143403783,160.67491149902344,6763957,0.0,0.0,160.67491149902344
2025-04-02,160.67491804884594,162.4690579266632,158.28274168448056,161.3726348876953,5972448,0.0,0.0,161.3726348876953
2025-04-03,151.9035769782548,155.49185667752442,151.70423148587005,153.0,15572015,0.0,0.0,153.0
2025-04-07,133.60000610351562,137.10000610351562,125.19999694824219,126.4000015258789,43949826,3.9248,0.0,126.4000015258789
2025-04-08,134.60000610351562,141.0,132.6999969482422,137.60000610351562,41666302,0.0,0.0,137.60000610351562
2025-04-09,130.10000610351562,138.6999969482422,127.19999694824219,136.6999969482422,27009831,0.0,0.0,136.6999969482422
2025-04-10,141.39999389648438,145.89999389648438,138.1999969482422,141.6999969482422,23343085,0.0,0.0,141.6999969482422
