Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2025-03-19,140.14500308623587,142.1427935358132,139.44577947727012,140.94412231445312,83578664,0.0,0.0,140.94412231445312
2025-03-20,139.84532430163168,139.84532430163168,134.95074404784688,135.3502960205078,113971960,0.0,0.0,135.3502960205078
2025-03-21,133.4524083287354,135.15052716503723,130.2559314110713,130.55560302734375,143069660,0.0,0.0,130.55560302734375
2025-03-24,131.85417056131544,133.95185664429084,130.2559320941026,132.65328979492188,90778453,0.0,0.0,132.65328979492188
2025-03-25,130.55559978910335,131.95406221637748,127.45902618861234,127.55891418457031,104041459,0.0,0.0,127.55891418457031
2025-03-26,128.45793397442714,130.55560483349106,127.85859073359073,129.35693359375,57480050,0.0,0.0,129.35693359375
2025-03-27,129.25702949479134,132.853058220077,128.15825394790403,129.95626831054688,63397449,0.0,0.0,129.95626831054688
2025-03-28,131.85416557952647,133.3525083702029,128.8574799981736,130.8552703857422,66594496,0.0,0.0,130.8552703857422
2025-03-31,128.65770840307687,129.85637962818146,125.96068671514286,127.85858917236328,78698386,0.0,0.0,127.85858917236328
2025-04-01,128.95737735544506,131.3547197561227,128.75758612044586,129.65660095214844,59194990,0.0,0.0,129.65660095214844
2025-04-02,128.85748901367188,131.8541748046875,128.2581457586959,129.85638427734375,61236236,0.0,0.0,129.85638427734375
2025-04-03,122.36466828628107,126.26036129060893,121.36577303496449,123.36356353759766,165415092,0.0,0.0,123.36356353759766
2025-04-07,107.88068229831399,112.07603911708439,99.88952064658703,101.1880874633789,392361045,0.0,0.0,101.1880874633789
2025-04-08,105.58322632173076,106.18256957670674,97.44223601957783,102.38676452636719,291748687,0.0,0.0,102.38676452636719
2025-04-09,97.29239503982627,105.583220715499,95.59426860917115,103.48554229736328,251724654,0.0,0.0,103.48554229736328
2025-04-10,107.88068093217804,110.27803092153066,104.28465975863188,104.68421936035156,239469665,0.0,0.0,104.68421936035156
2025-04-11,102.8862075805664,106.48222884559695,101.38786475172321,102.8862075805664,178687575,0.0,0.0,102.8862075805664
2025-04-14,107.28134799249554,109.77858603877819,105.58322154844392,108.08045959472656,166612582,0.0,0.0,108.08045959472656
2025-04-15,111.6764898031953,111.6764898031953,108.48002049344775,109.7785873413086,103926447,0.0,0.0,109.7785873413086
2025-04-16,106.88179259498506,107.38124022393359,103.88510682129389,105.28356170654297,116440525,0.0,0.0,105.28356170654297
2025-04-17,104.9838889140485,109.17925352317056,104.38455329016419,108.57991027832031,113941562,0.0,0.0,108.57991027832031
2025-04-22,108.28024058780284,111.37681416598232,107.08156178204702,109.87847137451172,118989644,0.0,0.0,109.87847137451172
2025-04-23,116.27140868445889,116.77085630971776,113.77417055816453,115.8718490600586,142919552,0.0,0.0,115.8718490600586
2025-04-24,115.57217306672882,116.17151629115105,112.37571143431676,113.67427825927734,91662927,0.0,0.0,113.67427825927734
2025-04-25,116.0716256683118,117.76975217564517,114.77306640843264,115.4722900390625,82127311,0.0,0.0,115.4722900390625
2025-04-28,117.66986479342238,117.66986479342238,114.27361938185122,115.0727310180664,67368966,0.0,0.0,115.0727310180664
2025-04-29,115.57217128261539,117.27029769065456,114.07382848662142,114.8729476928711,63943734,0.0,0.0,114.8729476928711
2025-04-30,116.27140265762895,117.47007384773175,114.47338825150918,117.37018585205078,68302501,0.0,0.0,117.37018585205078
2025-05-02,119.06830939958368,122.96400235454097,117.96952616125364,121.86521911621094,72747697,0.0,0.0,121.86521911621094
2025-05-06,122.36466406568822,124.56223049440001,120.6665452454078,123.6632308959961,89828348,0.0,0.0,123.6632308959961
2025-05-07,126.75980442165219,127.65881164015354,121.1659927368164,121.1659927368164,105915833,0.0,0.0,121.1659927368164
2025-05-08,120.66654483159743,123.56333485379271,120.16709722487884,121.36576843261719,70065236,0.0,0.0,121.36576843261719
2025-05-09,122.76422396573646,124.2625667945592,121.66544074879293,123.46344757080078,64212711,0.0,0.0,123.46344757080078
2025-05-12,125.96068946171185,131.7542773373341,124.76201821047026,131.0550537109375,163626351,0.0,0.0,131.0550537109375
2025-05-13,130.85527383264667,130.85527383264667,125.4612381199322,125.96068572998047,110675822,0.0,0.0,125.96068572998047
2025-05-14,127.6588171408617,130.65550291768037,126.65992188192214,130.2559356689453,88967136,0.0,0.0,130.2559356689453
2025-05-15,131.25482158780983,131.55449319255354,127.75869605127123,128.75758361816406,83762982,0.0,0.0,128.75758361816406
2025-05-16,120.86632181886247,124.06278347973536,120.16709821209832,123.263671875,146404177,0.0,0.0,123.263671875
2025-05-19,119.76753718873326,120.66654440181784,117.37018716082956,119.06830596923828,124103481,0.0,0.0,119.06830596923828
2025-05-20,119.86742531813071,122.46455134249707,119.0683061009569,121.56554412841797,63599789,0.0,0.0,121.56554412841797
2025-05-21,122.96400451660156,123.5633401461409,121.96510926038064,122.96400451660156,48764348,0.0,0.0,122.96400451660156
2025-05-22,121.46566004393247,121.6654436651438,118.46897431445569,118.96842193603516,77869662,0.0,0.0,118.96842193603516
2025-05-23,119.36797817967532,119.76753778982552,117.56996374448222,118.66875457763672,66708012,0.0,0.0,118.66875457763672
2025-05-26,118.36908194106675,119.46786514375273,116.67096313882166,116.7708511352539,61541743,0.0,0.0,116.7708511352539
2025-05-27,115.87184608588784,118.0694125322339,114.97283885930418,117.86963653564453,52883817,0.0,0.0,117.86963653564453
2025-05-28,118.06941212586656,118.36908374068499,115.07272646154543,115.57217407226562,68081387,0.0,0.0,115.57217407226562
2025-05-29,115.1726260542865,118.66875944995562,115.1726260542865,117.96952819824219,74783592,0.0,0.0,117.96952819824219
2025-05-30,114.97284116740627,115.27251278927204,112.6753866766437,113.774169921875,204654182,0.0,0.0,113.774169921875
2025-06-02,111.87626469686298,113.47449552548217,109.67869826013232,113.07493591308594,73453819,0.0,0.0,113.07493591308594
2025-06-03,113.0749386778435,114.27361754434068,112.77527467694365,113.774169921875,59256715,0.0,0.0,113.774169921875
2025-06-04,113.07493386430932,115.47228387428397,112.47559826705705,114.473388671875,73216251,0.0,0.0,114.473388671875
2025-06-05,117.76975189789164,118.36908752572744,117.07052064794489,118.1693115234375,77117941,0.0,0.0,118.1693115234375
2025-06-06,118.16931026205751,118.16931026205751,115.57217653421509,116.47118377685547,75163798,0.0,0.0,116.47118377685547
