Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2025-03-19,30.082071794988252,30.379422650812526,30.032512058677117,30.23074722290039,10818422,0.0,0.0,30.23074722290039
2025-03-20,30.13162813460896,30.230745711766037,29.685601873167915,29.784717559814453,8749976,0.0,0.0,29.784717559814453
2025-03-21,29.784717875808436,29.883835454017078,29.239574031426738,29.68560218811035,22809360,0.0,0.0,29.68560218811035
2025-03-24,29.68560167216681,29.735159515154525,29.239573523235283,29.536924362182617,10881731,0.0,0.0,29.536924362182617
2025-03-25,29.43780948549664,29.68560248826846,29.19001648272482,29.586484909057617,9805834,0.0,0.0,29.586484909057617
2025-03-26,29.88383575617957,29.982953335390416,29.38824975063593,29.586484909057617,12527007,0.0,0.0,29.586484909057617
2025-03-27,30.329863681150382,31.965297108604794,30.329863681150382,31.2219181060791,44139597,0.0,0.0,31.2219181060791
2025-03-28,31.51926955922248,31.568829294653728,30.57765727215603,31.023683547973633,16408934,0.0,0.0,31.023683547973633
2025-03-31,30.87500782380082,31.370593830251913,30.676774555526737,31.122800827026367,15251512,0.0,0.0,31.122800827026367
2025-04-01,31.37059464733869,31.46971222931267,30.875008627979437,31.172361373901367,11487232,0.0,0.0,31.172361373901367
2025-04-02,31.073242683676074,31.370593528482125,30.87500752679833,31.2219181060791,10062104,0.0,0.0,31.2219181060791
2025-04-03,30.825450708673156,30.974126136023944,30.428982272234173,30.57765769958496,15112483,0.0,0.0,30.57765769958496
2025-04-07,28.44663759607954,29.239574452136637,27.951051588416206,28.29796028137207,51668360,0.0,0.0,28.29796028137207
2025-04-08,28.446637789206804,28.89266406482557,28.05016746797599,28.545753479003906,34552022,0.0,0.0,28.545753479003906
2025-04-09,28.050166585690977,28.34751931726121,27.505022746911365,27.901491165161133,30392543,0.0,0.0,27.901491165161133
2025-04-10,28.347519910771336,29.041339184607242,27.65369874642485,28.64487075805664,18452539,0.0,0.0,28.64487075805664
2025-04-11,28.6448704588793,28.94222319356953,28.297959880329316,28.743988037109375,11589975,0.0,0.0,28.743988037109375
2025-04-14,29.041338975768188,29.388249555446762,28.84310570917369,29.33869171142578,14097009,0.0,0.0,29.33869171142578
2025-04-15,29.536925966713678,29.883836558004436,29.48736812103384,29.636043548583984,9593633,0.0,0.0,29.636043548583984
2025-04-16,29.63604266185557,29.784718084957255,28.843105811639525,28.99178123474121,18368730,0.0,0.0,28.99178123474121
2025-04-17,29.09089881364586,29.140456657842897,28.793546076931914,28.99178123474121,17045671,0.0,0.0,28.99178123474121
2025-04-22,28.991780836785292,29.58648441153941,28.843105415724402,29.437808990478516,17444029,0.0,0.0,29.437808990478516
2025-04-23,29.98295432871038,30.230747339691458,29.784719163721263,29.88383674621582,18054316,0.0,0.0,29.88383674621582
2025-04-24,29.735159914505456,30.082070491610132,29.735159914505456,30.03251075744629,15198497,0.0,0.0,30.03251075744629
2025-04-25,30.28030506870089,30.5776578150358,30.18118937709989,30.23074722290039,15959812,0.0,0.0,30.23074722290039
2025-04-28,30.230745715479696,31.02368255181265,30.230745715479696,30.72633171081543,15599961,0.0,0.0,30.72633171081543
2025-04-29,30.97412583040534,31.172360991924183,30.62721524300268,30.676774978637695,16215394,0.0,0.0,30.676774978637695
2025-04-30,31.07324248390025,31.965296903093776,31.07324248390025,31.915739059448242,31241264,0.0,0.0,31.915739059448242
2025-05-02,31.915740269475258,31.915740269475258,31.469712097712872,31.519269943237305,11565655,0.0,0.0,31.519269943237305
2025-05-06,31.618385936096676,32.46088250125423,31.42015267344877,32.36176681518555,16593584,0.0,0.0,32.36176681518555
2025-05-07,32.90691339578923,32.90691339578923,32.312207886701984,32.41132736206055,18208012,0.0,0.0,32.41132736206055
2025-05-08,32.213091315285034,32.60956164388167,31.51927013075156,31.76706314086914,22905311,0.0,0.0,31.76706314086914
2025-05-09,31.91573866583433,32.559998187322925,31.66794566964155,32.36176681518555,15902335,0.0,0.0,32.36176681518555
2025-05-12,33.05558417970848,33.05558417970848,32.2626473480958,32.36176681518555,14373101,0.0,0.0,32.36176681518555
2025-05-13,32.31220456718582,32.75823270792429,32.21308888303104,32.55999755859375,16286297,0.0,0.0,32.55999755859375
2025-05-14,32.599998474121094,32.900001525878906,32.400001525878906,32.599998474121094,13028426,2.2763839,0.0,32.599998474121094
2025-05-15,32.5,33.04999923706055,32.29999923706055,32.79999923706055,12814593,0.0,0.0,32.79999923706055
2025-05-16,32.849998474121094,33.099998474121094,32.599998474121094,33.099998474121094,10949275,0.0,0.0,33.099998474121094
2025-05-19,32.95000076293945,33.349998474121094,32.75,33.20000076293945,10723285,0.0,0.0,33.20000076293945
2025-05-20,33.45000076293945,33.900001525878906,33.20000076293945,33.45000076293945,16188626,0.0,0.0,33.45000076293945
2025-05-21,33.54999923706055,33.79999923706055,33.349998474121094,33.54999923706055,10869529,0.0,0.0,33.54999923706055
2025-05-22,33.54999923706055,33.599998474121094,33.29999923706055,33.45000076293945,9316445,0.0,0.0,33.45000076293945
