Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2025-03-19,17.64097466682717,17.853283319334018,17.563771353127205,17.756778717041016,70096372,0.0,0.0,17.756778717041016
2025-03-20,17.718178663281016,18.026991929980703,17.679576084607426,17.87258529663086,69206642,0.0,0.0,17.87258529663086
2025-03-21,17.949787528646993,18.104194152666448,17.7567783282866,17.853282928466797,66952222,0.0,0.0,17.853282928466797
2025-03-24,18.10419440830286,18.10419440830286,17.77607986746041,17.89188575744629,56395707,0.0,0.0,17.89188575744629
2025-03-25,18.007689992975358,18.02699128161796,17.89188594246414,17.93048667907715,56576456,0.0,0.0,17.93048667907715
2025-03-26,17.949787921627017,18.104194549026943,17.62167337823413,17.756778717041016,83385113,0.0,0.0,17.756778717041016
2025-03-27,17.891885554280368,18.219998250724856,17.872584266056528,18.02699089050293,76264267,0.0,0.0,18.02699089050293
2025-03-28,17.660273477657565,17.911184698298925,17.64097403043294,17.814680099487305,107032910,0.0,0.0,17.814680099487305
2025-03-31,17.795381979955938,18.007690640643908,17.756779401282348,17.87258529663086,62729131,0.0,0.0,17.87258529663086
2025-04-01,18.08489382700842,18.528814275194755,18.08489382700842,18.355106353759766,124444771,0.0,0.0,18.355106353759766
2025-04-02,18.432309628716943,18.451610917871562,18.04629304898579,18.181398391723633,65525297,0.0,0.0,18.181398391723633
2025-04-03,17.81468099421443,18.08489351632373,17.698876942362027,17.795381546020508,105721889,0.0,0.0,17.795381546020508
2025-04-07,15.556483348833241,16.077605255891285,14.958156287439882,15.07396125793457,517353983,0.0,0.0,15.07396125793457
2025-04-08,15.344172835199807,15.884596030117706,15.32487246697793,15.575782775878906,244183236,0.0,0.0,15.575782775878906
2025-04-09,15.093262389961671,15.402075641410967,14.958156132284563,15.382774353027344,223842507,0.0,0.0,15.382774353027344
2025-04-10,16.000402307450518,16.09690691190027,15.537182414898394,15.633687019348145,155208805,0.0,0.0,15.633687019348145
2025-04-11,15.440677810448644,15.691589045749103,15.344173205998894,15.633687019348145,120792636,0.0,0.0,15.633687019348145
2025-04-14,15.82669389395545,16.09690640985263,15.69158855634295,16.058303833007812,118507486,0.0,0.0,16.058303833007812
2025-04-15,16.096907307364493,16.19341191418514,15.942500672720367,16.039005279541016,93089536,0.0,0.0,16.039005279541016
2025-04-16,16.01970304885167,16.135507097694898,15.749490533763858,15.88459587097168,82651835,0.0,0.0,15.88459587097168
2025-04-17,16.077605168556445,16.251313083522927,16.000401855312695,16.232011795043945,77676543,0.0,0.0,16.232011795043945
2025-04-22,16.232011841615208,16.405719757080078,16.09690650321906,16.405719757080078,96929159,0.0,0.0,16.405719757080078
2025-04-23,16.618029286288607,16.656631865395347,16.40572062321839,16.56012725830078,99197727,0.0,0.0,16.56012725830078
2025-04-24,16.405719964124653,16.50222456734218,16.154808732027963,16.270614624023438,111138106,0.0,0.0,16.270614624023438
