Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2025-03-19,156.1932162983024,160.8900021307061,155.8934182136034,160.09054565429688,6040521,0.0,0.0,160.09054565429688
2025-03-20,160.19048790427766,160.19048790427766,155.79348478545074,156.5929412841797,5602934,0.0,0.0,156.5929412841797
2025-03-21,155.89342393377825,155.99336171513292,151.0967001476814,151.7962188720703,7816314,0.0,0.0,151.7962188720703
2025-03-24,152.19594633608838,157.5922507669244,151.8961482569611,156.49301147460938,5898773,0.0,0.0,156.49301147460938
2025-03-25,156.49302048699676,157.69219762420238,153.49507001980038,153.89479064941406,4050828,0.0,0.0,153.89479064941406
2025-03-26,155.0939667548898,157.0926003863919,154.39444803353697,156.39308166503906,2986319,0.0,0.0,156.39308166503906
2025-03-27,158.39172125166388,159.19117778399513,155.593631012687,156.8927459716797,2977910,0.0,0.0,156.8927459716797
2025-03-28,158.79143978123622,160.69015092630994,157.09260420286017,157.49234008789062,3822083,0.0,0.0,157.49234008789062
2025-03-31,157.49233869304646,158.99131393981392,154.9940466151007,157.89205932617188,5269987,0.0,0.0,157.89205932617188
2025-04-01,160.4902894694364,165.4868736341341,159.59089517077194,164.3876190185547,7787116,0.0,0.0,164.3876190185547
2025-04-02,165.08712768554688,166.38624253882608,163.78801283226767,165.08712768554688,4940706,0.0,0.0,165.08712768554688
2025-04-03,162.68878276250567,166.08645388074967,161.5895281515866,164.5874786376953,5665961,0.0,0.0,164.5874786376953
2025-04-07,148.8982111213777,152.09602200182823,131.80988683293396,135.10763549804688,18416721,0.0,0.0,135.10763549804688
2025-04-08,144.30133513033223,150.59703381537182,142.70243745132083,145.2007293701172,18444744,0.0,0.0,145.2007293701172
2025-04-09,140.9036736185394,148.29861209208136,137.30612691616696,146.7996368408203,13319113,0.0,0.0,146.7996368408203
2025-04-10,146.79963854339198,150.89684371037052,144.30134642898187,148.4984893798828,9403533,0.0,0.0,148.4984893798828
2025-04-11,149.69766096772992,152.39581330109277,146.59977276193572,150.09738159179688,6004608,0.0,0.0,150.09738159179688
2025-04-14,156.1932283547303,156.39308867716866,151.996100590064,154.3944549560547,7500776,0.0,0.0,154.3944549560547
2025-04-15,154.39444730372796,154.39444730372796,149.69766134157223,152.19595336914062,4367451,0.0,0.0,152.19595336914062
2025-04-16,149.5977190871625,152.69560720804574,149.5977190871625,151.2965545654297,5467415,0.0,0.0,151.2965545654297
2025-04-17,151.49642940262945,158.49164683747765,151.1966313200346,158.1918487548828,7093134,0.0,0.0,158.1918487548828
2025-04-22,155.89341846559003,158.79143104284833,155.79348068774084,157.7921142578125,6088832,0.0,0.0,157.7921142578125
2025-04-23,161.68946456253394,162.18912297264785,159.1911725119644,160.5902099609375,6203497,0.0,0.0,160.5902099609375
