Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2025-03-19,176.60000610351562,176.60000610351562,172.39999389648438,175.89999389648438,38845173,0.0,0.0,175.89999389648438
2025-03-20,175.89999389648438,175.89999389648438,167.6999969482422,168.10000610351562,44029819,0.0,0.0,168.10000610351562
2025-03-21,168.89999389648438,172.39999389648438,165.60000610351562,167.60000610351562,49899045,0.0,0.0,167.60000610351562
2025-03-24,163.0,166.1999969482422,158.8000030517578,165.6999969482422,61238376,0.0,0.0,165.6999969482422
2025-03-25,162.89999389648438,163.0,158.10000610351562,158.5,43845502,0.0,0.0,158.5
2025-03-26,159.0,161.1999969482422,156.6999969482422,159.89999389648438,26504416,0.0,0.0,159.89999389648438
2025-03-27,162.1999969482422,165.8000030517578,159.60000610351562,162.8000030517578,25666765,0.0,0.0,162.8000030517578
2025-03-28,163.10000610351562,165.5,159.0,160.10000610351562,23655795,0.0,0.0,160.10000610351562
2025-03-31,156.1999969482422,160.10000610351562,154.10000610351562,155.8000030517578,35770136,0.0,0.0,155.8000030517578
2025-04-01,157.6999969482422,160.3000030517578,156.89999389648438,157.89999389648438,22898803,0.0,0.0,157.89999389648438
2025-04-02,157.0,160.3000030517578,155.5,157.8000030517578,18784941,0.0,0.0,157.8000030517578
2025-04-03,152.39999389648438,160.8000030517578,152.39999389648438,157.89999389648438,32917192,0.0,0.0,157.89999389648438
2025-04-07,145.10000610351562,148.89999389648438,132.6999969482422,134.3000030517578,98058866,0.0,0.0,134.3000030517578
2025-04-08,135.8000030517578,144.5,135.8000030517578,140.60000610351562,80514588,0.0,0.0,140.60000610351562
2025-04-09,135.0,149.39999389648438,133.3000030517578,146.39999389648438,70467850,0.0,0.0,146.39999389648438
2025-04-10,148.3000030517578,152.3000030517578,144.0,145.39999389648438,72400269,0.0,0.0,145.39999389648438
2025-04-11,144.89999389648438,146.1999969482422,141.0,143.5,51245697,0.0,0.0,143.5
2025-04-14,146.60000610351562,147.10000610351562,143.10000610351562,145.89999389648438,33857822,0.0,0.0,145.89999389648438
2025-04-15,146.5,147.3000030517578,143.89999389648438,146.8000030517578,24286799,0.0,0.0,146.8000030517578
2025-04-16,143.10000610351562,144.5,133.5,134.89999389648438,78561767,0.0,0.0,134.89999389648438
2025-04-17,133.1999969482422,136.5,129.60000610351562,136.5,56895776,0.0,0.0,136.5
2025-04-22,131.10000610351562,131.5,125.5999984741211,130.1999969482422,110254462,0.0,0.0,130.1999969482422
2025-04-23,133.0,134.6999969482422,130.6999969482422,133.89999389648438,54953599,0.0,0.0,133.89999389648438
2025-04-24,132.0,132.60000610351562,125.80000305175781,127.0,75864030,0.0,0.0,127.0
2025-04-25,125.5999984741211,130.6999969482422,125.5999984741211,127.5999984741211,56566102,0.0,0.0,127.5999984741211
2025-04-28,127.5999984741211,129.8000030517578,125.0,128.39999389648438,55141223,0.0,0.0,128.39999389648438
2025-04-29,129.5,134.8000030517578,128.1999969482422,132.10000610351562,55426571,0.0,0.0,132.10000610351562
2025-04-30,132.10000610351562,134.60000610351562,128.3000030517578,130.3000030517578,47460144,0.0,0.0,130.3000030517578
2025-05-02,129.60000610351562,133.10000610351562,128.8000030517578,132.5,28920212,0.0,0.0,132.5
2025-05-06,133.1999969482422,141.0,131.1999969482422,138.5,87006642,0.0,0.0,138.5
2025-05-07,144.0,145.0,138.5,139.0,58771688,0.0,0.0,139.0
2025-05-08,139.0,144.3000030517578,138.6999969482422,141.39999389648438,39204516,0.0,0.0,141.39999389648438
2025-05-09,143.0,143.3000030517578,139.1999969482422,141.0,26978060,0.0,0.0,141.0
2025-05-12,145.0,145.89999389648438,139.0,144.5,66601665,0.0,0.0,144.5
2025-05-13,144.39999389648438,144.39999389648438,137.0,137.39999389648438,54387262,0.0,0.0,137.39999389648438
2025-05-14,139.39999389648438,141.60000610351562,137.6999969482422,139.39999389648438,47614723,0.0,0.0,139.39999389648438
2025-05-15,138.0,138.39999389648438,134.8000030517578,135.39999389648438,44033746,0.0,0.0,135.39999389648438
2025-05-16,132.60000610351562,134.10000610351562,130.3000030517578,131.39999389648438,60689121,0.0,0.0,131.39999389648438
2025-05-19,129.10000610351562,136.1999969482422,127.80000305175781,134.39999389648438,52631525,0.0,0.0,134.39999389648438
2025-05-20,132.89999389648438,137.39999389648438,132.89999389648438,136.39999389648438,35438230,0.0,0.0,136.39999389648438
2025-05-21,136.39999389648438,138.60000610351562,135.1999969482422,137.3000030517578,32045978,0.0,0.0,137.3000030517578
2025-05-22,136.5,138.39999389648438,135.10000610351562,136.0,30893775,0.0,0.0,136.0
2025-05-23,138.39999389648438,138.8000030517578,136.1999969482422,136.89999389648438,37290455,0.0,0.0,136.89999389648438
2025-05-26,136.1999969482422,136.5,128.1999969482422,129.39999389648438,95490174,0.0,0.0,129.39999389648438
2025-05-27,123.0,132.39999389648438,122.30000305175781,132.10000610351562,92728255,0.0,0.0,132.10000610351562
2025-05-28,131.0,132.0,129.60000610351562,131.39999389648438,44849657,0.0,0.0,131.39999389648438
2025-05-29,131.0,140.89999389648438,129.89999389648438,140.10000610351562,110427776,0.0,0.0,140.10000610351562
2025-05-30,137.39999389648438,140.10000610351562,135.8000030517578,138.0,67729328,0.0,0.0,138.0
2025-06-02,136.3000030517578,136.39999389648438,131.10000610351562,135.6999969482422,29861371,0.0,0.0,135.6999969482422
2025-06-03,135.6999969482422,138.10000610351562,134.8000030517578,136.60000610351562,31827489,0.0,0.0,136.60000610351562
2025-06-04,134.6999969482422,142.8000030517578,134.6999969482422,140.6999969482422,60551727,0.0,0.0,140.6999969482422
2025-06-05,141.39999389648438,147.60000610351562,141.39999389648438,144.39999389648438,56000955,0.0,0.0,144.39999389648438
2025-06-06,145.6999969482422,146.3000030517578,141.0,141.6999969482422,41913440,0.0,0.0,141.6999969482422
2025-06-09,145.0,149.8000030517578,144.6999969482422,148.39999389648438,59982755,0.0,0.0,148.39999389648438
2025-06-10,148.0,148.1999969482422,143.10000610351562,144.39999389648438,55184136,0.0,0.0,144.39999389648438
2025-06-11,144.39999389648438,145.5,143.1999969482422,143.8000030517578,41562132,0.0,0.0,143.8000030517578
2025-06-12,141.0,144.8000030517578,140.1999969482422,141.0,41489094,0.0,0.0,141.0
2025-06-13,139.3000030517578,140.60000610351562,136.0,138.1999969482422,57660518,0.0,0.0,138.1999969482422
2025-06-16,136.3000030517578,139.5,134.8000030517578,138.8000030517578,43857495,0.0,0.0,138.8000030517578
